,relStudies
https://www.icpsr.umich.edu/web/ICPSR/studies/35035,111
https://www.icpsr.umich.edu/web/ICPSR/studies/6272,111
https://www.icpsr.umich.edu/web/ICPSR/studies/27650,111
https://www.icpsr.umich.edu/web/ICPSR/studies/26462,111
https://www.icpsr.umich.edu/web/ICPSR/studies/3764,111
https://www.icpsr.umich.edu/web/ICPSR/studies/6141,110
https://www.icpsr.umich.edu/web/ICPSR/studies/2910,110
https://www.icpsr.umich.edu/web/ICPSR/studies/8719,110
https://www.icpsr.umich.edu/web/ICPSR/studies/4349,110
https://www.icpsr.umich.edu/web/ICPSR/studies/4573,110
https://www.icpsr.umich.edu/web/ICPSR/studies/36361,110
https://www.icpsr.umich.edu/web/ICPSR/studies/8608,109
https://www.icpsr.umich.edu/web/ICPSR/studies/2906,109
https://www.icpsr.umich.edu/web/ICPSR/studies/6796,109
https://www.icpsr.umich.edu/web/ICPSR/studies/7401,109
https://www.icpsr.umich.edu/web/ICPSR/studies/25103,109
https://www.icpsr.umich.edu/web/ICPSR/studies/6950,109
https://www.icpsr.umich.edu/web/ICPSR/studies/33530,108
https://www.icpsr.umich.edu/web/ICPSR/studies/3339,108
https://www.icpsr.umich.edu/web/ICPSR/studies/37662,108
https://www.icpsr.umich.edu/web/ICPSR/studies/36797,108
https://www.icpsr.umich.edu/web/ICPSR/studies/8600,107
https://www.icpsr.umich.edu/web/ICPSR/studies/27868,107
https://www.icpsr.umich.edu/web/ICPSR/studies/3473,107
https://www.icpsr.umich.edu/web/ICPSR/studies/177,107
https://www.icpsr.umich.edu/web/ICPSR/studies/9583,107
https://www.icpsr.umich.edu/web/ICPSR/studies/4222,106
https://www.icpsr.umich.edu/web/ICPSR/studies/4468,106
https://www.icpsr.umich.edu/web/ICPSR/studies/4581,106
https://www.icpsr.umich.edu/web/ICPSR/studies/33527,106
https://www.icpsr.umich.edu/web/ICPSR/studies/34990,106
https://www.icpsr.umich.edu/web/ICPSR/studies/9811,106
https://www.icpsr.umich.edu/web/ICPSR/studies/22500,106
https://www.icpsr.umich.edu/web/ICPSR/studies/6163,105
https://www.icpsr.umich.edu/web/ICPSR/studies/4720,105
https://www.icpsr.umich.edu/web/ICPSR/studies/6128,105
https://www.icpsr.umich.edu/web/ICPSR/studies/35218,105
https://www.icpsr.umich.edu/web/ICPSR/studies/2884,105
https://www.icpsr.umich.edu/web/ICPSR/series/38,105
https://www.icpsr.umich.edu/web/ICPSR/studies/9195,105
https://www.icpsr.umich.edu/web/ICPSR/studies/2535,104
https://www.icpsr.umich.edu/web/ICPSR/studies/9879,104
https://www.icpsr.umich.edu/web/ICPSR/studies/8868,104
https://www.icpsr.umich.edu/web/ICPSR/studies/8670,104
https://www.icpsr.umich.edu/web/ICPSR/studies/33523,103
https://www.icpsr.umich.edu/web/ICPSR/studies/6222,103
https://www.icpsr.umich.edu/web/ICPSR/studies/34585,103
https://www.icpsr.umich.edu/web/ICPSR/studies/8611,103
https://www.icpsr.umich.edu/web/ICPSR/studies/8102,103
https://www.icpsr.umich.edu/web/ICPSR/studies/6668,103
https://www.icpsr.umich.edu/web/ICPSR/studies/3415,102
https://www.icpsr.umich.edu/web/ICPSR/studies/28521,102
https://www.icpsr.umich.edu/web/ICPSR/studies/6887,102
https://www.icpsr.umich.edu/web/ICPSR/studies/7344,102
https://www.icpsr.umich.edu/web/ICPSR/studies/2389,102
https://www.icpsr.umich.edu/web/ICPSR/studies/36454,102
https://www.icpsr.umich.edu/web/ICPSR/studies/7309,102
https://www.icpsr.umich.edu/web/ICPSR/studies/2597,102
https://www.icpsr.umich.edu/web/ICPSR/studies/6049,101
https://www.icpsr.umich.edu/web/ICPSR/studies/3897,101
https://www.icpsr.umich.edu/web/ICPSR/studies/4607,101
https://www.icpsr.umich.edu/web/ICPSR/studies/6343,101
https://www.icpsr.umich.edu/web/ICPSR/studies/9335,100
https://www.icpsr.umich.edu/web/ICPSR/studies/25281,100
https://www.icpsr.umich.edu/web/ICPSR/studies/3199,100
https://www.icpsr.umich.edu/web/ICPSR/studies/9412,100
https://www.icpsr.umich.edu/web/ICPSR/studies/36036,100
https://www.icpsr.umich.edu/web/ICPSR/series/26,100
https://www.icpsr.umich.edu/web/ICPSR/studies/9880,100
https://www.icpsr.umich.edu/web/ICPSR/studies/3820,100
https://www.icpsr.umich.edu/web/ICPSR/studies/6695,99
https://www.icpsr.umich.edu/web/ICPSR/studies/9722,99
https://www.icpsr.umich.edu/web/ICPSR/studies/20840,99
https://www.icpsr.umich.edu/web/ICPSR/studies/27063,99
https://www.icpsr.umich.edu/web/ICPSR/studies/4440,99
https://www.icpsr.umich.edu/web/ICPSR/studies/3397,98
https://www.icpsr.umich.edu/web/ICPSR/studies/2391,98
https://www.icpsr.umich.edu/web/ICPSR/studies/13608,98
https://www.icpsr.umich.edu/web/ICPSR/studies/6949,98
https://www.icpsr.umich.edu/web/ICPSR/studies/3874,98
https://www.icpsr.umich.edu/web/ICPSR/studies/3505,98
https://www.icpsr.umich.edu/web/ICPSR/studies/6852,98
https://www.icpsr.umich.edu/web/ICPSR/studies/27201,98
https://www.icpsr.umich.edu/web/ICPSR/studies/37290,97
https://www.icpsr.umich.edu/web/ICPSR/studies/2825,97
https://www.icpsr.umich.edu/web/ICPSR/studies/6724,97
https://www.icpsr.umich.edu/web/ICPSR/studies/29921,97
https://www.icpsr.umich.edu/web/ICPSR/studies/27647,96
https://www.icpsr.umich.edu/web/ICPSR/studies/36263,96
https://www.icpsr.umich.edu/web/ICPSR/studies/8104,96
https://www.icpsr.umich.edu/web/ICPSR/studies/36633,96
https://www.icpsr.umich.edu/web/ICPSR/studies/6534,96
https://www.icpsr.umich.edu/web/ICPSR/studies/4292,96
https://www.icpsr.umich.edu/web/ICPSR/studies/25422,96
https://www.icpsr.umich.edu/web/ICPSR/studies/9293,96
https://www.icpsr.umich.edu/web/ICPSR/studies/3829,96
https://www.icpsr.umich.edu/web/ICPSR/studies/6542,96
https://www.icpsr.umich.edu/web/ICPSR/studies/4551,96
https://www.icpsr.umich.edu/web/ICPSR/studies/27341,96
https://www.icpsr.umich.edu/web/ICPSR/studies/4066,95
https://www.icpsr.umich.edu/web/ICPSR/studies/3792,95
https://www.icpsr.umich.edu/web/ICPSR/studies/3107,95
https://www.icpsr.umich.edu/web/ICPSR/studies/38289,94
https://www.icpsr.umich.edu/web/ICPSR/studies/6545,94
https://www.icpsr.umich.edu/web/ICPSR/studies/36408,93
https://www.icpsr.umich.edu/web/ICPSR/studies/9171,93
https://www.icpsr.umich.edu/web/ICPSR/studies/9276,93
https://www.icpsr.umich.edu/web/ICPSR/series/14,93
https://www.icpsr.umich.edu/web/ICPSR/studies/9173,93
https://www.icpsr.umich.edu/web/ICPSR/studies/9952,92
https://www.icpsr.umich.edu/web/ICPSR/studies/4651,92
https://www.icpsr.umich.edu/web/ICPSR/studies/7974,92
https://www.icpsr.umich.edu/web/ICPSR/studies/35164,92
https://www.icpsr.umich.edu/web/ICPSR/studies/4275,92
https://www.icpsr.umich.edu/web/ICPSR/studies/2954,91
https://www.icpsr.umich.edu/web/ICPSR/studies/9172,91
https://www.icpsr.umich.edu/web/ICPSR/studies/7898,91
https://www.icpsr.umich.edu/web/ICPSR/studies/4639,91
https://www.icpsr.umich.edu/web/ICPSR/studies/30763,91
https://www.icpsr.umich.edu/web/ICPSR/studies/36398,91
https://www.icpsr.umich.edu/web/ICPSR/studies/34588,91
https://www.icpsr.umich.edu/web/ICPSR/studies/2934,91
https://www.icpsr.umich.edu/web/ICPSR/studies/30770,91
https://www.icpsr.umich.edu/web/ICPSR/studies/20681,91
https://www.icpsr.umich.edu/web/ICPSR/studies/3895,91
https://www.icpsr.umich.edu/web/ICPSR/studies/25113,90
https://www.icpsr.umich.edu/web/ICPSR/series/28,90
https://www.icpsr.umich.edu/web/ICPSR/studies/36122,90
https://www.icpsr.umich.edu/web/ICPSR/studies/31482,90
https://www.icpsr.umich.edu/web/ICPSR/studies/34558,90
https://www.icpsr.umich.edu/web/ICPSR/studies/6227,89
https://www.icpsr.umich.edu/web/ICPSR/studies/3255,89
https://www.icpsr.umich.edu/web/ICPSR/studies/2086,89
https://www.icpsr.umich.edu/web/ICPSR/studies/9402,89
https://www.icpsr.umich.edu/web/ICPSR/series/20,89
https://www.icpsr.umich.edu/web/ICPSR/studies/28403,89
https://www.icpsr.umich.edu/web/ICPSR/studies/2755,89
https://www.icpsr.umich.edu/web/ICPSR/studies/22407,89
https://www.icpsr.umich.edu/web/ICPSR/studies/30984,89
https://www.icpsr.umich.edu/web/ICPSR/studies/2833,88
https://www.icpsr.umich.edu/web/ICPSR/studies/9450,88
https://www.icpsr.umich.edu/web/ICPSR/studies/8668,88
https://www.icpsr.umich.edu/web/ICPSR/studies/2163,88
https://www.icpsr.umich.edu/web/ICPSR/studies/13668,88
https://www.icpsr.umich.edu/web/ICPSR/studies/9849,88
https://www.icpsr.umich.edu/web/ICPSR/studies/8101,88
https://www.icpsr.umich.edu/web/ICPSR/studies/36120,87
https://www.icpsr.umich.edu/web/ICPSR/studies/35023,87
https://www.icpsr.umich.edu/web/ICPSR/studies/6557,87
https://www.icpsr.umich.edu/web/ICPSR/studies/37229,87
https://www.icpsr.umich.edu/web/ICPSR/studies/30822,87
https://www.icpsr.umich.edu/web/ICPSR/studies/9344,87
https://www.icpsr.umich.edu/web/ICPSR/studies/9521,87
https://www.icpsr.umich.edu/web/ICPSR/studies/8918,87
https://www.icpsr.umich.edu/web/ICPSR/studies/8659,87
https://www.icpsr.umich.edu/web/ICPSR/studies/20003,87
https://www.icpsr.umich.edu/web/ICPSR/studies/3818,86
https://www.icpsr.umich.edu/web/ICPSR/studies/21560,86
https://www.icpsr.umich.edu/web/ICPSR/studies/8976,86
https://www.icpsr.umich.edu/web/ICPSR/studies/4582,86
https://www.icpsr.umich.edu/web/ICPSR/studies/9119,86
https://www.icpsr.umich.edu/web/ICPSR/studies/4059,86
https://www.icpsr.umich.edu/web/ICPSR/studies/28721,86
https://www.icpsr.umich.edu/web/ICPSR/studies/9749,86
https://www.icpsr.umich.edu/web/ICPSR/studies/6224,86
https://www.icpsr.umich.edu/web/ICPSR/studies/3721,86
https://www.icpsr.umich.edu/web/ICPSR/studies/4359,85
https://www.icpsr.umich.edu/web/ICPSR/studies/22840,85
https://www.icpsr.umich.edu/web/ICPSR/studies/2354,85
https://www.icpsr.umich.edu/web/ICPSR/studies/181,85
https://www.icpsr.umich.edu/web/ICPSR/studies/4021,85
https://www.icpsr.umich.edu/web/ICPSR/studies/8069,84
https://www.icpsr.umich.edu/web/ICPSR/studies/36902,84
https://www.icpsr.umich.edu/web/ICPSR/series/40,84
https://www.icpsr.umich.edu/web/ICPSR/studies/9095,84
https://www.icpsr.umich.edu/web/ICPSR/studies/3445,83
https://www.icpsr.umich.edu/web/ICPSR/studies/7252,83
https://www.icpsr.umich.edu/web/ICPSR/studies/36142,83
https://www.icpsr.umich.edu/web/ICPSR/studies/8183,83
https://www.icpsr.umich.edu/web/ICPSR/series/260,83
https://www.icpsr.umich.edu/web/ICPSR/studies/36146,83
https://www.icpsr.umich.edu/web/ICPSR/studies/3471,83
https://www.icpsr.umich.edu/web/ICPSR/studies/27241,82
https://www.icpsr.umich.edu/web/ICPSR/studies/7761,82
https://www.icpsr.umich.edu/web/ICPSR/studies/35019,82
https://www.icpsr.umich.edu/web/ICPSR/studies/6825,82
https://www.icpsr.umich.edu/web/ICPSR/studies/8605,82
https://www.icpsr.umich.edu/web/ICPSR/studies/4584,81
https://www.icpsr.umich.edu/web/ICPSR/studies/9263,81
https://www.icpsr.umich.edu/web/ICPSR/studies/28402,81
https://www.icpsr.umich.edu/web/ICPSR/studies/7767,81
https://www.icpsr.umich.edu/web/ICPSR/series/88,81
https://www.icpsr.umich.edu/web/ICPSR/studies/29841,81
https://www.icpsr.umich.edu/web/ICPSR/studies/9365,81
https://www.icpsr.umich.edu/web/ICPSR/studies/6156,81
https://www.icpsr.umich.edu/web/ICPSR/studies/35648,81
https://www.icpsr.umich.edu/web/ICPSR/studies/24901,80
https://www.icpsr.umich.edu/web/ICPSR/studies/3048,80
https://www.icpsr.umich.edu/web/ICPSR/studies/6441,80
https://www.icpsr.umich.edu/web/ICPSR/studies/6635,80
https://www.icpsr.umich.edu/web/ICPSR/studies/2625,80
https://www.icpsr.umich.edu/web/ICPSR/studies/3740,80
https://www.icpsr.umich.edu/web/ICPSR/studies/3892,80
https://www.icpsr.umich.edu/web/ICPSR/studies/6708,80
https://www.icpsr.umich.edu/web/ICPSR/studies/13581,79
https://www.icpsr.umich.edu/web/ICPSR/studies/2764,79
https://www.icpsr.umich.edu/web/ICPSR/studies/32562,79
https://www.icpsr.umich.edu/web/ICPSR/studies/25341,79
https://www.icpsr.umich.edu/web/ICPSR/series/73,79
https://www.icpsr.umich.edu/web/ICPSR/studies/3163,79
https://www.icpsr.umich.edu/web/ICPSR/studies/6698,79
https://www.icpsr.umich.edu/web/ICPSR/studies/37265,78
https://www.icpsr.umich.edu/web/ICPSR/studies/9820,78
https://www.icpsr.umich.edu/web/ICPSR/studies/171,78
https://www.icpsr.umich.edu/web/ICPSR/studies/36158,78
https://www.icpsr.umich.edu/web/ICPSR/studies/7632,78
https://www.icpsr.umich.edu/web/ICPSR/studies/27644,77
https://www.icpsr.umich.edu/web/ICPSR/studies/31661,77
https://www.icpsr.umich.edu/web/ICPSR/studies/4026,77
https://www.icpsr.umich.edu/web/ICPSR/studies/3761,77
https://www.icpsr.umich.edu/web/ICPSR/studies/9286,77
https://www.icpsr.umich.edu/web/ICPSR/studies/2087,77
https://www.icpsr.umich.edu/web/ICPSR/studies/34792,77
https://www.icpsr.umich.edu/web/ICPSR/studies/36380,77
https://www.icpsr.umich.edu/web/ICPSR/studies/34606,77
https://www.icpsr.umich.edu/web/ICPSR/studies/26962,76
https://www.icpsr.umich.edu/web/ICPSR/studies/6459,76
https://www.icpsr.umich.edu/web/ICPSR/studies/6725,76
https://www.icpsr.umich.edu/web/ICPSR/studies/36448,75
https://www.icpsr.umich.edu/web/ICPSR/studies/27741,75
https://www.icpsr.umich.edu/web/ICPSR/studies/3270,75
https://www.icpsr.umich.edu/web/ICPSR/studies/3443,75
https://www.icpsr.umich.edu/web/ICPSR/studies/3497,75
https://www.icpsr.umich.edu/web/ICPSR/studies/6841,75
https://www.icpsr.umich.edu/web/ICPSR/studies/3733,74
https://www.icpsr.umich.edu/web/ICPSR/studies/34598,74
https://www.icpsr.umich.edu/web/ICPSR/studies/3167,74
https://www.icpsr.umich.edu/web/ICPSR/studies/4382,74
https://www.icpsr.umich.edu/web/ICPSR/studies/26681,74
https://www.icpsr.umich.edu/web/ICPSR/studies/28241,74
https://www.icpsr.umich.edu/web/ICPSR/studies/3725,74
https://www.icpsr.umich.edu/web/ICPSR/studies/36391,74
https://www.icpsr.umich.edu/web/ICPSR/series/13,74
https://www.icpsr.umich.edu/web/ICPSR/studies/2183,74
https://www.icpsr.umich.edu/web/ICPSR/studies/33902,73
https://www.icpsr.umich.edu/web/ICPSR/studies/34582,73
https://www.icpsr.umich.edu/web/ICPSR/studies/7658,73
https://www.icpsr.umich.edu/web/ICPSR/studies/36124,73
https://www.icpsr.umich.edu/web/ICPSR/studies/25114,73
https://www.icpsr.umich.edu/web/ICPSR/studies/38040,73
https://www.icpsr.umich.edu/web/ICPSR/studies/2284,73
https://www.icpsr.umich.edu/web/ICPSR/studies/36901,73
https://www.icpsr.umich.edu/web/ICPSR/studies/37278,72
https://www.icpsr.umich.edu/web/ICPSR/studies/4009,72
https://www.icpsr.umich.edu/web/ICPSR/studies/3267,72
https://www.icpsr.umich.edu/web/ICPSR/studies/8671,72
https://www.icpsr.umich.edu/web/ICPSR/studies/4626,72
https://www.icpsr.umich.edu/web/ICPSR/studies/9730,72
https://www.icpsr.umich.edu/web/ICPSR/studies/25424,72
https://www.icpsr.umich.edu/web/ICPSR/studies/2149,72
https://www.icpsr.umich.edu/web/ICPSR/studies/33601,71
https://www.icpsr.umich.edu/web/ICPSR/studies/25421,71
https://www.icpsr.umich.edu/web/ICPSR/studies/9833,71
https://www.icpsr.umich.edu/web/ICPSR/studies/4354,71
https://www.icpsr.umich.edu/web/ICPSR/studies/3079,71
https://www.icpsr.umich.edu/web/ICPSR/studies/2283,71
https://www.icpsr.umich.edu/web/ICPSR/studies/36798,71
https://www.icpsr.umich.edu/web/ICPSR/studies/20540,71
https://www.icpsr.umich.edu/web/ICPSR/studies/4052,70
https://www.icpsr.umich.edu/web/ICPSR/studies/6877,70
https://www.icpsr.umich.edu/web/ICPSR/studies/4466,70
https://www.icpsr.umich.edu/web/ICPSR/studies/4291,70
https://www.icpsr.umich.edu/web/ICPSR/studies/34605,70
https://www.icpsr.umich.edu/web/ICPSR/studies/21821,70
https://www.icpsr.umich.edu/web/ICPSR/studies/4348,70
https://www.icpsr.umich.edu/web/ICPSR/studies/32282,70
https://www.icpsr.umich.edu/web/ICPSR/studies/23780,69
https://www.icpsr.umich.edu/web/ICPSR/studies/4134,69
https://www.icpsr.umich.edu/web/ICPSR/studies/4186,69
https://www.icpsr.umich.edu/web/ICPSR/studies/9712,69
https://www.icpsr.umich.edu/web/ICPSR/studies/37266,69
https://www.icpsr.umich.edu/web/ICPSR/studies/6886,69
https://www.icpsr.umich.edu/web/ICPSR/studies/20002,69
https://www.icpsr.umich.edu/web/ICPSR/studies/32922,69
https://www.icpsr.umich.edu/web/ICPSR/studies/4685,69
https://www.icpsr.umich.edu/web/ICPSR/studies/7399,69
https://www.icpsr.umich.edu/web/ICPSR/studies/37137,69
https://www.icpsr.umich.edu/web/ICPSR/studies/8497,69
https://www.icpsr.umich.edu/web/ICPSR/studies/21861,69
https://www.icpsr.umich.edu/web/ICPSR/studies/8711,68
https://www.icpsr.umich.edu/web/ICPSR/studies/2355,68
https://www.icpsr.umich.edu/web/ICPSR/studies/36399,68
https://www.icpsr.umich.edu/web/ICPSR/studies/4717,68
https://www.icpsr.umich.edu/web/ICPSR/studies/4110,68
https://www.icpsr.umich.edu/web/ICPSR/studies/21822,68
https://www.icpsr.umich.edu/web/ICPSR/studies/4254,68
https://www.icpsr.umich.edu/web/ICPSR/studies/31264,68
https://www.icpsr.umich.edu/web/ICPSR/studies/6528,68
https://www.icpsr.umich.edu/web/ICPSR/studies/2533,67
https://www.icpsr.umich.edu/web/ICPSR/studies/4216,67
https://www.icpsr.umich.edu/web/ICPSR/studies/7868,67
https://www.icpsr.umich.edu/web/ICPSR/studies/36268,67
https://www.icpsr.umich.edu/web/ICPSR/studies/3452,67
https://www.icpsr.umich.edu/web/ICPSR/studies/8363,67
https://www.icpsr.umich.edu/web/ICPSR/studies/7936,67
https://www.icpsr.umich.edu/web/ICPSR/studies/6953,67
https://www.icpsr.umich.edu/web/ICPSR/studies/24642,67
https://www.icpsr.umich.edu/web/ICPSR/studies/36407,67
https://www.icpsr.umich.edu/web/ICPSR/studies/9332,67
https://www.icpsr.umich.edu/web/ICPSR/studies/7329,67
https://www.icpsr.umich.edu/web/ICPSR/studies/4360,67
https://www.icpsr.umich.edu/web/ICPSR/studies/3355,67
https://www.icpsr.umich.edu/web/ICPSR/studies/6037,67
https://www.icpsr.umich.edu/web/ICPSR/studies/9317,67
https://www.icpsr.umich.edu/web/ICPSR/studies/9831,67
https://www.icpsr.umich.edu/web/ICPSR/studies/6754,67
https://www.icpsr.umich.edu/web/ICPSR/studies/4166,66
https://www.icpsr.umich.edu/web/ICPSR/studies/36393,66
https://www.icpsr.umich.edu/web/ICPSR/studies/23541,66
https://www.icpsr.umich.edu/web/ICPSR/studies/2620,66
https://www.icpsr.umich.edu/web/ICPSR/studies/27681,66
https://www.icpsr.umich.edu/web/ICPSR/studies/20303,66
https://www.icpsr.umich.edu/web/ICPSR/studies/3805,66
https://www.icpsr.umich.edu/web/ICPSR/studies/36795,66
https://www.icpsr.umich.edu/web/ICPSR/studies/37267,65
https://www.icpsr.umich.edu/web/ICPSR/studies/3207,65
https://www.icpsr.umich.edu/web/ICPSR/studies/4269,65
https://www.icpsr.umich.edu/web/ICPSR/studies/20120,65
https://www.icpsr.umich.edu/web/ICPSR/studies/4345,65
https://www.icpsr.umich.edu/web/ICPSR/studies/22402,65
https://www.icpsr.umich.edu/web/ICPSR/studies/37823,64
https://www.icpsr.umich.edu/web/ICPSR/studies/4462,64
https://www.icpsr.umich.edu/web/ICPSR/studies/9522,64
https://www.icpsr.umich.edu/web/ICPSR/studies/37072,64
https://www.icpsr.umich.edu/web/ICPSR/studies/3546,64
https://www.icpsr.umich.edu/web/ICPSR/studies/37289,64
https://www.icpsr.umich.edu/web/ICPSR/studies/37216,64
https://www.icpsr.umich.edu/web/ICPSR/studies/36840,64
https://www.icpsr.umich.edu/web/ICPSR/studies/2690,64
https://www.icpsr.umich.edu/web/ICPSR/studies/7729,64
https://www.icpsr.umich.edu/web/ICPSR/studies/4699,64
https://www.icpsr.umich.edu/web/ICPSR/studies/4201,64
https://www.icpsr.umich.edu/web/ICPSR/studies/4198,64
https://www.icpsr.umich.edu/web/ICPSR/studies/3749,64
https://www.icpsr.umich.edu/web/ICPSR/studies/9319,63
https://www.icpsr.umich.edu/web/ICPSR/studies/36149,63
https://www.icpsr.umich.edu/web/ICPSR/studies/34877,63
https://www.icpsr.umich.edu/web/ICPSR/studies/3816,63
https://www.icpsr.umich.edu/web/ICPSR/studies/2915,63
https://www.icpsr.umich.edu/web/ICPSR/studies/3031,63
https://www.icpsr.umich.edu/web/ICPSR/studies/29654,63
https://www.icpsr.umich.edu/web/ICPSR/studies/3688,63
https://www.icpsr.umich.edu/web/ICPSR/studies/4202,63
https://www.icpsr.umich.edu/web/ICPSR/studies/4220,63
https://www.icpsr.umich.edu/web/ICPSR/studies/34835,63
https://www.icpsr.umich.edu/web/ICPSR/studies/3760,62
https://www.icpsr.umich.edu/web/ICPSR/studies/7783,62
https://www.icpsr.umich.edu/web/ICPSR/studies/7902,62
https://www.icpsr.umich.edu/web/ICPSR/studies/8181,62
https://www.icpsr.umich.edu/web/ICPSR/studies/2748,62
https://www.icpsr.umich.edu/web/ICPSR/studies/8914,62
https://www.icpsr.umich.edu/web/ICPSR/studies/20623,62
https://www.icpsr.umich.edu/web/ICPSR/studies/3159,62
https://www.icpsr.umich.edu/web/ICPSR/studies/34848,62
https://www.icpsr.umich.edu/web/ICPSR/studies/22623,62
https://www.icpsr.umich.edu/web/ICPSR/studies/4719,62
https://www.icpsr.umich.edu/web/ICPSR/studies/116,62
https://www.icpsr.umich.edu/web/ICPSR/studies/37259,62
